state,electionYear,jurisdictionCode,jurisdictionName,level,vendor,systemName,equipmentType,usage,paperRecord,standardSystem,accessibleSystem,absenteeSystem,pollBookSystem,tabulation,registeredVoters,precincts,pollingPlaces,sourceGranularity,uniformityWarningRequired,uniformityNote,configurationSignals,sourceDocumentId,sourceUrl,caveat
VA,2024,VA-610,City of Falls Church,city,Hart InterCivic,Hart InterCivic Verity Touch Writer +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,10812,5,2,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-620,City of Franklin,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Paper Poll Book,Optical Scan,5801,8,6,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-630,City of Fredericksburg,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,18990,7,5,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-640,City of Galax,city,Unisyn,Unisyn OpenElect OVI +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,3950,4,2,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-650,City of Hampton,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,92734,32,30,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-660,City of Harrisonburg,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,23491,10,8,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-670,City of Hopewell,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,14990,9,7,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-678,City of Lexington,city,Hart InterCivic,Hart InterCivic Verity Touch Writer +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,3524,3,1,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-680,City of Lynchburg,city,Unisyn,Unisyn OpenElect OVI +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,52512,20,18,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-683,City of Manassas,city,Unisyn,Unisyn OpenElect OVI +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,22252,8,6,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-685,City of Manassas Park,city,Unisyn,Unisyn OpenElect FVT +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,8813,5,3,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-690,City of Martinsville,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,8380,8,6,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-700,City of Newport News,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Batch-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,113330,47,42,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-710,City of Norfolk,city,Hart InterCivic,Hart InterCivic Verity Touch Writer +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Batch-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,130227,54,48,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-720,City of Norton,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,2509,3,1,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-730,City of Petersburg,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,21817,9,7,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-735,City of Poquoson,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,9590,5,3,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-740,City of Portsmouth,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Batch-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,64283,33,31,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-750,City of Radford,city,Dominion,Dominion ImageCast Evolution +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,In-House Electronic Poll Book,Optical Scan,8330,6,4,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-760,City of Richmond,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Batch-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,147877,74,69,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-770,City of Roanoke,city,Unisyn,Unisyn OpenElect OVI +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,61033,22,20,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-775,City of Salem,city,Dominion,Dominion ImageCast Evolution +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,In-House Electronic Poll Book,Optical Scan,16806,12,10,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-790,City of Staunton,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,17870,7,5,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-800,City of Suffolk,city,Dominion,Dominion ImageCast Evolution +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,In-House Electronic Poll Book,Optical Scan,70004,32,30,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-810,City of Virginia Beach,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Batch-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,315570,115,108,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
VA,2024,VA-820,City of Waynesboro,city,ES&S,ES&S ExpressVote +,Optical Scan,county_context,hand_marked_paper,"Hand marked paper ballots, BMDs for accessibility",Ballot Marking Devices for all voters,Hand-Fed Optical Scanners,Commercial Electronic Poll Book,Optical Scan,15124,6,4,city,true,"Verifier row is a city-level summary. polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility; source row is city level, not county level; accessible voting system differs from standard polling-place system; absentee system differs from standard polling-place system. Do not infer every precinct or ballot mode used one identical setup.","polling-place system reports multiple values: Hand marked paper ballots, BMDs for accessibility | source row is city level, not county level | accessible voting system differs from standard polling-place system | absentee system differs from standard polling-place system",verified-voting-verifier-va-2024-equipment,https://verifiedvoting.org/verifier/#mode/navigate/map/voteEquip/mapType/ppEquip/year/2024/state/51,"Verified Voting Verifier data is jurisdiction-level election-administration context. Most rows are counties, but some states report state-level rows and some county rows can summarize mixed tabulation, accessible-device, absentee, poll-book, or other configurations. Treat it as source-linked context, not proof every precinct in a county used one identical setup, and not a turnout or vote-result source."
