state,election_year,county,availability_status,source_url,request_path,notes
WI,2024,Adams County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Ashland County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Barron County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Bayfield County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Brown County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Buffalo County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Burnett County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Calumet County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Chippewa County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Clark County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Columbia County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Crawford County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Dane County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Dodge County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Door County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Douglas County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Dunn County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Eau Claire County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Florence County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Fond du Lac County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Forest County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Grant County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Green County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Green Lake County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Iowa County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Iron County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Jackson County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Jefferson County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Juneau County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Kenosha County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Kewaunee County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,La Crosse County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Lafayette County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Langlade County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Lincoln County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Manitowoc County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Marathon County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
WI,2024,Marinette County,not_inventoried,,County clerk or municipal clerk public records request path pending,Seed row created so CVR availability can be tracked county-by-county; no CVR artifact is loaded.
