"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"03","026","014","03","45","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","026","014","03","45","Other Write-Ins","BOT","President - Vice Pres","","","Y","1",""
"03","026","014","03","45","Kathy Szeliga","REP","U.S. Senator           ","","","","111",""
"03","026","014","03","45","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","163",""
"03","026","014","03","45","Margaret Flowers","GRN","U.S. Senator           ","","","","18",""
"03","026","014","03","45","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"03","026","014","03","45","Mark Plaster","REP","Rep in Congress","03","","","97",""
"03","026","014","03","45","John Sarbanes","DEM","Rep in Congress","03","Y","","179",""
"03","026","014","03","45","Nnabu Eze","GRN","Rep in Congress","03","","","10",""
"03","026","014","03","45","Ann Dalrymple","DEM","Rep in Congress","03","","Y","0",""
"03","026","014","03","45","Other Write-Ins","BOT","Rep in Congress","03","","Y","0",""
"03","026","014","03","45","Alan Walden","REP","Mayor                  ","","","","90",""
"03","026","014","03","45","Catherine E. Pugh","DEM","Mayor                  ","","Y","","157",""
"03","026","014","03","45","Joshua Harris","GRN","Mayor                  ","","","","36",""
"03","026","014","03","45","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","026","014","03","45","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","026","014","03","45","Sheila Dixon","DEM","Mayor                  ","","","Y","8",""
"03","026","014","03","45","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","026","014","03","45","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","026","014","03","45","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","026","014","03","45","Other Write-Ins","BOT","Mayor                  ","","","Y","0",""
"03","026","014","03","45","Shannon Wright","REP","President City Council","","","","101",""
"03","026","014","03","45","Bernard C. Jack Young","DEM","President City Council","","Y","","148",""
"03","026","014","03","45","Susan Gaztanaga","LIB","President City Council","","","","12",""
"03","026","014","03","45","Connor Meek","GRN","President City Council","","","","20",""
"03","026","014","03","45","Sharon Black","UNF","President City Council","","","","5",""
"03","026","014","03","45","Other Write-Ins","BOT","President City Council","","","Y","1",""
"03","026","014","03","45","Joan M. Pratt","DEM","Comptroller            ","","Y","","184",""
"03","026","014","03","45","Jon Bombach","LIB","Comptroller            ","","","","78",""
"03","026","014","03","45","Other Write-Ins","BOT","Comptroller            ","","","Y","0",""
"03","026","014","03","45","Gregory Yarberough","REP","Member City Council","002","","","112",""
"03","026","014","03","45","Brandon M. Scott","DEM","Member City Council","002","Y","","161",""
"03","026","014","03","45","Other Write-Ins","BOT","Member City Council","002","","Y","2",""
"03","026","014","03","45","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","129",""
"03","026","014","03","45","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","110",""
"03","026","014","03","45","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","151",""
"03","026","014","03","45","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","115",""
"03","026","014","03","45","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","96",""
"03","026","014","03","45","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","118",""
"03","026","014","03","45","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","1",""
"03","026","014","03","45","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","179","72"
"03","026","015","02","45","Donald J. Trump","REP","President - Vice Pres","","","","19",""
"03","026","015","02","45","Hillary Clinton","DEM","President - Vice Pres","","Y","","463",""
"03","026","015","02","45","Gary Johnson","LIB","President - Vice Pres","","","","3",""
"03","026","015","02","45","Jill Stein","GRN","President - Vice Pres","","","","8",""
"03","026","015","02","45","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","026","015","02","45","Other Write-Ins","BOT","President - Vice Pres","","","Y","4",""
"03","026","015","02","45","Kathy Szeliga","REP","U.S. Senator           ","","","","29",""
"03","026","015","02","45","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","444",""
"03","026","015","02","45","Margaret Flowers","GRN","U.S. Senator           ","","","","7",""
"03","026","015","02","45","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","026","015","02","45","Other Write-Ins","BOT","U.S. Senator           ","","","Y","2",""
"03","026","015","02","45","Pat McDonough","REP","Rep in Congress","02","","","33",""
"03","026","015","02","45","C. A. Dutch Ruppersberger","DEM","Rep in Congress","02","Y","","432",""
"03","026","015","02","45","Kristin S. Kasprzak","LIB","Rep in Congress","02","","","12",""
"03","026","015","02","45","Other Write-Ins","BOT","Rep in Congress","02","","Y","4",""
"03","026","015","02","45","Alan Walden","REP","Mayor                  ","","","","14",""
"03","026","015","02","45","Catherine E. Pugh","DEM","Mayor                  ","","Y","","285",""
"03","026","015","02","45","Joshua Harris","GRN","Mayor                  ","","","","22",""
"03","026","015","02","45","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","026","015","02","45","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","026","015","02","45","Sheila Dixon","DEM","Mayor                  ","","","Y","164",""
"03","026","015","02","45","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","026","015","02","45","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","026","015","02","45","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","026","015","02","45","Other Write-Ins","BOT","Mayor                  ","","","Y","0",""
"03","026","015","02","45","Shannon Wright","REP","President City Council","","","","19",""
"03","026","015","02","45","Bernard C. Jack Young","DEM","President City Council","","Y","","439",""
"03","026","015","02","45","Susan Gaztanaga","LIB","President City Council","","","","5",""
"03","026","015","02","45","Connor Meek","GRN","President City Council","","","","9",""
"03","026","015","02","45","Sharon Black","UNF","President City Council","","","","9",""
"03","026","015","02","45","Other Write-Ins","BOT","President City Council","","","Y","1",""
"03","026","015","02","45","Joan M. Pratt","DEM","Comptroller            ","","Y","","450",""
"03","026","015","02","45","Jon Bombach","LIB","Comptroller            ","","","","22",""
"03","026","015","02","45","Other Write-Ins","BOT","Comptroller            ","","","Y","2",""
"03","026","015","02","45","Gregory Yarberough","REP","Member City Council","002","","","23",""
"03","026","015","02","45","Brandon M. Scott","DEM","Member City Council","002","Y","","453",""
"03","026","015","02","45","Other Write-Ins","BOT","Member City Council","002","","Y","1",""
"03","026","015","02","45","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","245",""
"03","026","015","02","45","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","169",""
"03","026","015","02","45","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","187",""
"03","026","015","02","45","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","225",""
"03","026","015","02","45","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","205",""
"03","026","015","02","45","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","241",""
"03","026","015","02","45","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","4",""
"03","026","015","02","45","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","322","102"
"03","026","016","02","45","Donald J. Trump","REP","President - Vice Pres","","","","6",""
"03","026","016","02","45","Hillary Clinton","DEM","President - Vice Pres","","Y","","351",""
"03","026","016","02","45","Gary Johnson","LIB","President - Vice Pres","","","","2",""
"03","026","016","02","45","Jill Stein","GRN","President - Vice Pres","","","","3",""
"03","026","016","02","45","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","026","016","02","45","Other Write-Ins","BOT","President - Vice Pres","","","Y","5",""
"03","026","016","02","45","Kathy Szeliga","REP","U.S. Senator           ","","","","7",""
"03","026","016","02","45","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","342",""
"03","026","016","02","45","Margaret Flowers","GRN","U.S. Senator           ","","","","8",""
"03","026","016","02","45","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","026","016","02","45","Other Write-Ins","BOT","U.S. Senator           ","","","Y","2",""
"03","026","016","02","45","Pat McDonough","REP","Rep in Congress","02","","","11",""
"03","026","016","02","45","C. A. Dutch Ruppersberger","DEM","Rep in Congress","02","Y","","320",""
"03","026","016","02","45","Kristin S. Kasprzak","LIB","Rep in Congress","02","","","10",""
"03","026","016","02","45","Other Write-Ins","BOT","Rep in Congress","02","","Y","7",""
"03","026","016","02","45","Alan Walden","REP","Mayor                  ","","","","1",""
"03","026","016","02","45","Catherine E. Pugh","DEM","Mayor                  ","","Y","","228",""
"03","026","016","02","45","Joshua Harris","GRN","Mayor                  ","","","","20",""
"03","026","016","02","45","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","026","016","02","45","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","026","016","02","45","Sheila Dixon","DEM","Mayor                  ","","","Y","109",""
"03","026","016","02","45","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","026","016","02","45","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","026","016","02","45","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","026","016","02","45","Other Write-Ins","BOT","Mayor                  ","","","Y","0",""
"03","026","016","02","45","Shannon Wright","REP","President City Council","","","","6",""
"03","026","016","02","45","Bernard C. Jack Young","DEM","President City Council","","Y","","322",""
"03","026","016","02","45","Susan Gaztanaga","LIB","President City Council","","","","6",""
"03","026","016","02","45","Connor Meek","GRN","President City Council","","","","3",""
"03","026","016","02","45","Sharon Black","UNF","President City Council","","","","12",""
"03","026","016","02","45","Other Write-Ins","BOT","President City Council","","","Y","3",""
"03","026","016","02","45","Joan M. Pratt","DEM","Comptroller            ","","Y","","334",""
"03","026","016","02","45","Jon Bombach","LIB","Comptroller            ","","","","14",""
"03","026","016","02","45","Other Write-Ins","BOT","Comptroller            ","","","Y","1",""
"03","026","016","02","45","Gregory Yarberough","REP","Member City Council","002","","","11",""
"03","026","016","02","45","Brandon M. Scott","DEM","Member City Council","002","Y","","337",""
"03","026","016","02","45","Other Write-Ins","BOT","Member City Council","002","","Y","0",""
"03","026","016","02","45","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","184",""
"03","026","016","02","45","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","142",""
"03","026","016","02","45","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","149",""
"03","026","016","02","45","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","181",""
"03","026","016","02","45","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","173",""
"03","026","016","02","45","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","175",""
"03","026","016","02","45","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","4",""
"03","026","016","02","45","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","236","81"
"03","026","017","03","45","Donald J. Trump","REP","President - Vice Pres","","","","4",""
"03","026","017","03","45","Hillary Clinton","DEM","President - Vice Pres","","Y","","182",""
"03","026","017","03","45","Gary Johnson","LIB","President - Vice Pres","","","","1",""
"03","026","017","03","45","Jill Stein","GRN","President - Vice Pres","","","","3",""
"03","026","017","03","45","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Evan McMullin","OTH","President - Vice Pres","","","Y","1",""
"03","026","017","03","45","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","026","017","03","45","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
